EVTDESCADVENTURER.20;As soon as you march into the cave, you are surprised by a cone of icy cold sprouting from the fingers of a beautiful woman dressed in white, quickly followed by four of her apprentices whose chants almost bring you to your knees with pain.;;;;;;;;;;;;x
EVTDESCADVENTURER.21;As your party travels through the wilds, you are suddenly ambused by a band of outlaws.;;;;;;;;;;;;x
EVTDESCADVENTURER.22;You take cover from the initial ambush, and after a brief moment, take the fight to them. You slay several, and the rest flee in terror before your party's overpowering strength!;;;;;;;;;;;;x
EVTDESCADVENTURER.23;The ambush was well set-up! Two dozen archers pin you down, and they have mounted troops and what seems to be a half-giant! If you rush them, there's a good chance you won't make it...;;;;;;;;;;;;x
EVTDESCADVENTURER.24;Ignoring a hail of arrows, you order your party to attack! With steel, stealth, sorcery and priestly powers, you throw everything you have at them, and...;;;;;;;;;;;;x
EVTDESCADVENTURER.25;The fight is brutal, but the ferocity and strength of your charge throws off the brigands. The archers flee as you near them, and a fierce fight follows where you personally slay their leader. The rest turn and run!;;;;;;;;;;;;x
EVTDESCADVENTURER.26;You rush the brigands, but you take an arrow to the knee as you leave cover! Another arrow hits one of your companions through the throat. This is not going well. A man approaches with a mace, seeking to knock you out!;;;;;;;;;;;;x
EVTDESCADVENTURER.27;While resting around the camp fire one night, your party is suddenly ambused by a band of goblins.;;;;;;;;;;;;x
EVTDESCADVENTURER.28;Like the well trained professionals that you are, you quickly jump to arms and engage the goblins! There are almost two dozen of them, but their ambush was clumsy and loud - you swiftly defeat them.;;;;;;;;;;;;x
EVTDESCADVENTURER.29;You seem to be under attack from an entire goblin tribe, and they have gnolls with them! Disorganized, you cannot mount a proper defense. It would be wise to let them have you gear and make a run for it...;;;;;;;;;;;;x
EVTDESCADVENTURER.30;Gathering your party together, fighting back to back, you face the rush of dozens of goblins and gnolls!;;;;;;;;;;;;x
EVTDESCADVENTURER.31;Your party stands firm against the onslaught, fighting as a well disciplined team against the disorganized goblins. They cannot break your line, and soon a goblin horn sounds the retreat. Cowardly creatures!;;;;;;;;;;;;x
EVTDESCADVENTURER.32;The goblins encircle you, and the larger gnolls rush at you. Take them alive, yells the goblin chief, and your line begins to break under the pressure. Gnoll hands grasp at you, pulling you away from your party...;;;;;;;;;;;;x
EVTDESCADVENTURER.33;While your army is fully capable of fighting the battles to come, sometimes it helps to have an extra edge. Shall you hire a band of adventurers to help you win this war? They would cost 50 gold.;;;;;;;;;;;;x
EVTDESCADVENTURER.34;A message arrives from a ruler, asking if you would help fight a war against their enemies. You would primarily be used for special missions. It would pay 50 gold.;;;;;;;;;;;;x
EVTDESCADVENTURER.35;The adventuring party arrives and is quickly briefed on the situation. You pay them their fee, and sit together in council deciding how best to use them in the war...;;;;;;;;;;;;x
EVTDESCADVENTURER.36;You arrive at the court of the ruler who has hired you, and sit together discussing how best to use you in the battles ahead. The ruler wants you to instigate rebellions amongst his enemies.;;;;;;;;;;;;x
EVTDESCADVENTURER.36.a;Great! Peasants love rebelling.;;;;;;;;;;;;x
EVTDESCADVENTURER.36.b;I'll do it, but I don't like using peasants this way.;;;;;;;;;;;;x
EVTDESCADVENTURER.36.c;I won't do it. The peasants will all die.;;;;;;;;;;;;x
EVTDESCADVENTURER.37;You arrive at the court of the ruler who has hired you, and sit together discussing how best to use you in the battles ahead. The ruler wants you assassinate enemy nobles and commanders...;;;;;;;;;;;;x
EVTDESCADVENTURER.37.a;Great! I love killing...;;;;;;;;;;;;x
EVTDESCADVENTURER.37.b;I'll do it, but I don't like it.;;;;;;;;;;;;x
EVTDESCADVENTURER.37.c;I won't do it. I'm no assassin.;;;;;;;;;;;;x
EVTDESCADVENTURER.38;You arrive at the court of the ruler who has hired you, and sit together discussing how best to use you in the battles ahead. The ruler wants you to steal from the enemy, making him unable to pay for his troops.;;;;;;;;;;;;x
EVTDESCADVENTURER.38.a;Great! I love stealing...;;;;;;;;;;;;x
EVTDESCADVENTURER.38.b;I'll do it, but I don't like stealing.;;;;;;;;;;;;x
EVTDESCADVENTURER.38.c;I won't do it. I'm no thief.;;;;;;;;;;;;x
EVTDESCADVENTURER.39;You arrive at the court of the ruler who has hired you, and sit together discussing how best to use you in the battles ahead. The ruler wants you to lead a unit of adventurers during the battles.;;;;;;;;;;;;x
EVTDESCADVENTURER.40;You travel behind enemy lines, and begin to work on instigating a rebellion. What will you focus your message on?;;;;;;;;;;;;x
EVOPTAADVENTURER.40;The unfairness of hereditary monarchy!;;;;;;;;;;;;x
EVOPTBADVENTURER.40;Taxes are too high!;;;;;;;;;;;;x
EVOPTCADVENTURER.40;The ruler is in league with demons!;;;;;;;;;;;;x
EVTDESCADVENTURER.41;You travel behind enemy lines, and begin to plot your assassinations of enemy notables. Who will you strike at?;;;;;;;;;;;;x
EVOPTAADVENTURER.41;The enemy Marshall.;;;;;;;;;;;;x
EVOPTBADVENTURER.41;A random enemy count.;;;;;;;;;;;;x
EVOPTCADVENTURER.41;I'll just go on a general killing spree!;;;;;;;;;;;;x
EVTDESCADVENTURER.43;As ordered, you begin assembling a band of adventurers into a proper fighting force of some fifty people with various skills and talents to use on the battlefield at critical moments. How will you lead them?;;;;;;;;;;;;x
EVOPTAADVENTURER.43;I will lead from the front.;;;;;;;;;;;;x
EVOPTBADVENTURER.43;I will lead from the center.;;;;;;;;;;;;x
EVOPTCADVENTURER.43;I will lead from the rear.;;;;;;;;;;;;x
EVTDESCADVENTURER.44;The insolence! The ragged adventurers claim to be too good for your task, and outright refuses! They return the gold, and says the job was not what they expected they would be doing. Why I'll...;;;;;;;;;;;;x
EVOPTAADVENTURER.44;Probably be better off without them anyways...;;;;;;;;;;;;x
EVOPTBADVENTURER.44;Let them go, but never forget this!;;;;;;;;;;;;x
EVOPTCADVENTURER.44;Guards, arrest them!;;;;;;;;;;;;x
EVTDESCADVENTURER.45;The ruler is enraged at your refusal, and screams for his guards to arrest you immediately! What do you do?;;;;;;;;;;;;x
EVTOPTAADVENTURER.45;Kill the faithless fool, then run!;;;;;;;;;;;;x
EVTOPTCADVENTURER.45;Allow the guards to arrest you.;;;;;;;;;;;;x
EVTDESCADVENTURER.46;In an instant, you react, striking out at the ruler with all your power. He is caught off-guard, and falls quickly to the ground dead or severely wounded! You then turn to rush the guards, heading for the nearest exit!;;;;;;;;;;;;x
EVTOPTAADVENTURER.46;Hah! That'll show him!;;;;;;;;;;;;x
EVTDESCADVENTURER.47;In an instant, you react, striking out at the ruler with all your power. The guards jump in front of him however, and you soon find yourself surrounded, and more reinforcements on the way. There is no way out of this...;;;;;;;;;;;;x
EVTDESCADVENTURER.48;As soon as you call for their arrest, the adventurers spring into action, launching a furious assault upon your person! Before you can react, you are struck down, and blackness falls upon you...;;;;;;;;;;;;x
EVTOPTAADVENTURER.48;*you fall to the ground*;;;;;;;;;;;;x
EVTDESCADVENTURER.49;As soon as you call for their arrest, the adventurers spring into action, launching a furious assault upon your person! You and your guards react swiftly though, and soon have them surrounded - they surrender...;;;;;;;;;;;;x
EVTOPTAADVENTURER.49;They'll pay for this...;;;;;;;;;;;;x
EVTDESCADVENTURER.50;You are taken to the darkest dungeon, and unceremoniously dumped on the ground there, stripped of all your belongings. You'll have to hope you can pay the ransom, before they decide to execute you.;;;;;;;;;;;;x
EVTDESCADVENTURER.51;During the last few weeks, you have been railing against the unfairness of hereditary rulers. The peasants are listening, and you have convinced them that together, they are powerful and wise enough to rule themselves!;;;;;;;;;;;;x
EVTOPTAADVENTURER.51;Gullible fools...;;;;;;;;;;;;x
EVTOPTBADVENTURER.51;Solidarity, brothers!;;;;;;;;;;;;x
EVTOPTCADVENTURER.51;Liberty! Equality! Brotherhood!;;;;;;;;;;;;x
EVTOPTDADVENTURER.51;I'd best leave before the dying starts...;;;;;;;;;;;;x
EVTDESCADVENTURER.52;During the last few weeks, you have been railing against the unfairness of high taxes. The peasants are listening, and you have convinced them that they should stop paying them immediately until they are lowered.;;;;;;;;;;;;x
EVTOPTAADVENTURER.52;Hah, my peasants actually pay more...;;;;;;;;;;;;x
EVTOPTBADVENTURER.52;No more gold for tyrants!;;;;;;;;;;;;x
EVTOPTCADVENTURER.52;Read my lips - no new taxes!;;;;;;;;;;;;x
EVTDESCADVENTURER.53;During the last few weeks, you have been fabricating evidence that their ruler is in league with demonic forces. They are frightened, and up in arms, vowing to burn this evil out of his castle.;;;;;;;;;;;;x
EVTOPTAADVENTURER.53;Hah - The only demonic force here is me!;;;;;;;;;;;;x
EVTOPTBADVENTURER.53;Kill the demons, kill them with fire!;;;;;;;;;;;;x
EVTOPTCADVENTURER.53;Your faith will protect you - to arms!;;;;;;;;;;;;x
EVTDESCADVENTURER.54;It seems one of your enemies has hired a band of adventurers to instigate a peasant revolt in your demesne... let's hope they have more sense than to listen to such nonsense!;;;;;;;;;;;;x
EVTOPTAADVENTURER.54;Cursed adventurers...;;;;;;;;;;;;x
EVTDESCADVENTURER.55;During the last few weeks, you have been seeking ways to kill the enemy Marshall. Finally, an opportunity presents itself during a moonless night...;;;;;;;;;;;;x
EVTOPTAADVENTURER.55;Quietly... stealthily...;;;;;;;;;;;;x
EVTDESCADVENTURER.56;During the last few weeks, you have been seeking ways to kill an enemy count. Finally, an opportunity presents itself during a moonless night...;;;;;;;;;;;;x
EVTDESCADVENTURER.57;During the last few weeks, you have been seeking ways to kill a large bunch of enemy notables. An opportunity presents itself, when you find a group of young enemy nobles drinking at a tavern, on the way to war.;;;;;;;;;;;;x
EVTOPTAADVENTURER.57;I'll kill them in their sleep!;;;;;;;;;;;;x
EVTOPTBADVENTURER.57;I'll poison their wine.;;;;;;;;;;;;x
EVTOPTCADVENTURER.57;A well placed fireball spell, perhaps...;;;;;;;;;;;;x
EVTDESCADVENTURER.58;During the night, you hear a thud outside your door. Like a body falling... the door creeps open, and an assassin sneaks in. Treachery!;;;;;;;;;;;;x
EVTOPTAADVENTURER.58;Guards! *prepare to defend yourself*;;;;;;;;;;;;x
EVTDESCADVENTURER.59;You quietly dispatch the guard in front of the Marshall's door, and catch him unaware in bed! You rush towards him, and deliver a mortal blow before he can react, and then escape out the window.;;;;;;;;;;;;x
EVTOPTAADVENTURER.59;Hah! Too easy!;;;;;;;;;;;;x
EVTOPTBADVENTURER.59;Better him dead, if it helps end the war.;;;;;;;;;;;;x
EVTDESCADVENTURER.60;As you sneak into the Marshall's quarters after dispatching the guard, he hears you, and rushes out of bed screaming for the guards! He sleeps in his armour, and comes at you wielding a longsword!;;;;;;;;;;;;x
EVTOPTAADVENTURER.60;Damnations! Time to run!;;;;;;;;;;;;x
EVTOPTBADVENTURER.60;Damnations! But there's still time!;;;;;;;;;;;;x
EVTDESCADVENTURER.61;You heard the assassin coming, and seeing that you are awake and prepared to fight, the shadowy figure quickly disappears into the night!;;;;;;;;;;;;x
EVTOPTAADVENTURER.61;That was a close call!;;;;;;;;;;;;x
EVTDESCADVENTURER.62;You heard the assassin coming, and after a quick struggle where neither of you can gain the advantage, the assassin thinks better of it, and runs away!!;;;;;;;;;;;;x
EVTDESCADVENTURER.63;The assassin enters your quarters, and comes right at you! You only see a shadowy figure clothed in black, before you feel a sharp pain and then... blackness!;;;;;;;;;;;;x
EVTOPTAADVENTURER.63;Nooo!;;;;;;;;;;;;x
EVTDESCADVENTURER.64;You enter the target's quarters and decide to fight, despite being discovered. A swift and furious struggle ensues, but finally the Marshall is dealt a deadly blow just as you hear the guards come running down the corridor.;;;;;;;;;;;;x
EVTDESCADVENTURER.65;You enter the target's quarters and decide to fight, despite being discovered. A swift and furious struggle ensues, you cannot quickly dispatch him! Guards are coming now, the castle bells are ringing...;;;;;;;;;;;;x
EVTDESCADVENTURER.66;During the night, you hear a noise outside your door. Like a body falling... the door creaps open, and an assassin sneaks in. Treachery!;;;;;;;;;;;;x
EVTDESCADVENTURER.67;You quietly dispatch the guard in front of the count's door, and catch him at unawares in bed! You rush towards him, and deliver a mortal blow before he can react, and then escape out the window.;;;;;;;;;;;;x
EVTDESCADVENTURER.68;As you sneak into the count's quarters after dispatching the guard, he hears you, and rushes out of bed screaming for the guards! He sleeps in his armor, and comes at you wielding a longsword!;;;;;;;;;;;;x
EVTDESCADVENTURER.69;After a night of drinking, you sleep in a tavern with other young nobles, on the way to the front lines of the war. A door creaks open and...;;;;;;;;;;;;x
EVTOPTAADVENTURER.69;Assassins! I hope I survive!;;;;;;;;;;;;x
EVTDESCADVENTURER.70;You are drinking at a tavern, and some strangers approach and engage you in talk. Suddenly you feel lightheaded, and notice a white substance in your wine... you feel faint, ill, and your heart is racing!;;;;;;;;;;;;x
EVTOPTAADVENTURER.70;Poison! I hope I survive!;;;;;;;;;;;;x
EVTDESCADVENTURER.71;Suddenly you are drinking in a tavern with some friends, and a wizard starts chanting. You have only a moment to turn your head, and then a massive fireball approaches!;;;;;;;;;;;;x
EVTDESCADVENTURER.72;After the group retires to the night, you and your party sneak into their quarters, aiming to kill them in their sleep. This one dies!;;;;;;;;;;;;x
EVTOPTAADVENTURER.72;Time to leave!;;;;;;;;;;;;x
EVTDESCADVENTURER.73;You engage the group of young nobles, drinking and swapping tales, and all the while adding a deadly poison to your drinks whenever you can. It is slow acting, and the next morning, this one has died!;;;;;;;;;;;;x
EVTDESCADVENTURER.74;You are not the subtle type. Seeing a group of enemy nobles, you or your party wizard starts casting a fireball spell directly towards them. Panic erupts in the tavern and the flames are spreadign. This one has died!;;;;;;;;;;;;x
EVTDESCADVENTURER.75;Six months have passed, and your mercenary contract period is over. You can now return to normal adventuring, or take another contract with a different ruler.;;;;;;;;;;;;x
EVTDESCADVENTURER.76;The campaign reaches a critical point, and your group of adventurers is needed at a key moment. Leading from the front, you rush in to plug a hole in the battle line that you can see is developing!;;;;;;;;;;;;x
EVTOPTAADVENTURER.76;Forward!;;;;;;;;;;;;x
EVTDESCADVENTURER.77;The campaign reaches a critical point, and your group of adventurers is needed at a key moment. With your men forming a perimeter around you, you rush in to plug a hole in the battle line that you can see is developing!;;;;;;;;;;;;x
EVTDESCADVENTURER.78;The campaign reaches a critical point, and your group of adventurers is needed at a key moment. Gathering your men, you order them to rush ahead to plug a hole in the battle line that you can see is developing!;;;;;;;;;;;;x
EVTOPTAADVENTURER.78;Attack, men! I'll stay here.;;;;;;;;;;;;x
EVTDESCADVENTURER.79;While visiting a tavern, the townspeople beg you to help them dispatch a small tribe of giants that has been stealing their cattle. This is a dangerous quest, but you will never achieve mastery without taking risks...;;;;;;;;;;;;x
EVTOPTAADVENTURER.79;We can take em down...;;;;;;;;;;;;x
EVTOPTBADVENTURER.79;No, giants are too much for us.;;;;;;;;;;;;x
EVTDESCADVENTURER.80;After a week of searching, you finally come upon the giant tribe. There are a dozen of them, and they don't seem to have spotted you yet...;;;;;;;;;;;;x
EVTOPTBADVENTURER.80;No, wait, let's not do this...;;;;;;;;;;;;x
EVTDESCADVENTURER.81;You prepare as best you can, and then engage this most dangerous enemy. The giants quickly spring into action, but your long adventuring career has prepared you for such dangers - you finally slay the last of them!;;;;;;;;;;;;x
EVTDESCADVENTURER.82;You engage the giants, but one of them is a priest of terrible power - Lightning cracks from the sky, and elementals are summoned to their aid - you have no chance of victory here!;;;;;;;;;;;;x
EVTDESCADVENTURER.100;All my practice is paying off!  I feel much more confident in my abilities.;;;;;;;;;;;;x
EVTDESCADVENTURER.100b;Woot!  That last kill gave you just enough XP to go up a level!;;;;;;;;;;;;x
EVTDESCADVENTURER.100.b;Ding!;;;;;;;;;;;;x
vampires0desc;A vampire has given you the Blood Gift, and you feel your body transforming, strengthening, and sharp canines begin to grow swiftly as the taint of Azrai fills you with an almost insatiable hunger for blood.;;;;;;;;;;;x
vampire0a;I must feed... ;;;;;;;;;;;x
turn_courtier_into_vampire;Turn this person into a Vampire;;;;;;;;;;;x
use_potion_of_healing;Use Potion of Healing;;;;;;;;;;;x
disfigured;Disfigured;;;;;;;;;;;x
disfigured_desc;This character has been horribly disfigured, and while adults may try to politely look away, sometimes children and ladies of delicate dispositions faint or run away in horror at the sight.;;;;;;;;;;;x
BRseduction0desc;A foolish mortal has tried to seduce you. It was entertaining for a while, but as your desire grows, so does your hunger. One night you can barely restrain yourself from taking your fill of their blood - perhaps it is time to end this little game?;;;;;;;;;;;;x
BRseduction0A;Yes, I must sate my thirst! *attack your lover*;;;;;;;;;;;;x
BRseduction0B;No, I will show restraint...;;;;;;;;;;;;x
BRseduction1desc;You have foolishly decided to take a vampire for your lover. One night, as the passion runs high, a feral look comes over your lover. Sharp fangs snap out and clawed hands hold you down with bestial strength - then all you feel is pain as you are brutally mauled and drained of blood.;;;;;;;;;;;;x
BRseduction1A;Oh gods, wait! Nooo - not there!!! Get off me!;;;;;;;;;;;;x
BRseduction2desc;You have foolishly decided to take a vampire for your lover. One night, as the passion runs high, a feral look comes over your lover. Sharp fangs snap out and clawed hands hold you down with supernatural strength - then your lover smiles down at you, satisfied for the moment. 'No, you get to live another night...';;;;;;;;;;;;x
BRseduction2A;That's it - I'm done with this vampire!;;;;;;;;;;;;x
BRseduction2B;You had me worried there for a second...;;;;;;;;;;;;x
BRseduction3desc;You feed greedily on your lover, but at the last moment, show some restraint. The pulse is weak, the body is mauled, but somehow, still breathing. You decide to let them live, if they can recover, and tell your minions to take this one back home in their carriage.;;;;;;;;;;;;x
BRseduction3A;No sense completely draining good cattle, I always say.;;;;;;;;;;;;x
awnshie0desc;Your bloodline powers have healed a grievous injury.;;;;;;;;;;;x
# namespace = duelengine;;;;;;;;;;;;;;;
EVTDESC_DUELENGINE_0;Across the field of battle you have spotted an enemy worth facing.;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_0A;Who shall I fight today?;;;;;;;;;;;;;x;
EVTDESC_DUELENGINE_1;As you draw closer you see your enemy is [From.GetTitledName]. Shall you engage [From.GetHerHim]?;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_1A;I shall defeat [From.GetHerHim]!;;;;;;;;;;;;;x;
DUELENGINE_TOOLTIP_1A;The enemy reacts!;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_1B;Discretion is the better part of valour!;;;;;;;;;;;;;x;
# tactics for next round;;;;;;;;;;;;;;;
EVTDESC_DUELENGINE_4;The battle is not yet won... Your enemy did [From.GetHerHis] move and you may and assess the combat situation and choose a proper response:;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_4A;Continue Combat;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_4B;Cast Spell;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_4C;Counterspell or Channel Magic Power;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_4D;Continue Combat;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_4E;Try to escape!;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_4F;I cannot move!;;;;;;;;;;;;;x;
#;;;;;;;;;;;;;;;
EVTDESC_DUELENGINE_5;[From.GetTitledFirstName] managed to escape the battlefield, shaming [From.GetHerHim]self forever!;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_5A;The coward has escaped... for now.;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_20A;Focus on defence. Let no attack through!;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_20B;Focus on offence. Attack without restraint!;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_20C;Balance your defence and offence. Overcompensation will lead to ruin!;;;;;;;;;;;;;x;
# THOSE OPTIONS ARE FOR ALL EVENTS 20-23;;;;;;;;;;;;;;;
EVTOPT_DUELENGINE_20D;Cast Offensive Spell;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_20E;Cast Defensive Spell;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_20F;Cast Buff Spell;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_20G;Cast Lore Special Spell;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_20H;Channel Magic Power;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_20I;Perform Counterspell;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_20J;Wait;;;;;;;;;;;;;x;
#;;;;;;;;;;;;;;;
EVTDESC_DUELENGINE_20;You decided to engage in physical combat. You will fight your enemy and hopefully injure him. What stance you prefer?;;;;;;;;;;;;;x;
EVTDESC_DUELENGINE_21;You are preparing a spell - this time you won't fight your enemy in physical combat. What spell do you wish to cast?;;;;;;;;;;;;;x;
EVTDESC_DUELENGINE_22;You decided to channel magical energies to regain power and be able to cast spells, however you will not deal any damage to enemy this round.;;;;;;;;;;;;;x;
EVTDESC_DUELENGINE_23;Enemy immobilized you. You cannot do anything this round.;;;;;;;;;;;;;x;
EVTDESC_DUELENGINE_50;Unable to continue, you succumb to your wounds...;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_50A;Avenge me!;;;;;;;;;;;;;x;
EVTDESC_DUELENGINE_51;You have won! The body of [From.GetTitledName] lies before you.;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_51A;Hurray!;;;;;;;;;;;;;x;
EVTDESC_DUELENGINE_52;You have lost the battle... Wounded and weak you managed to escape...;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_52A;Run!;;;;;;;;;;;;;x;
EVTDESC_DUELENGINE_53;You have won! However [From.GetTitledName] has managed to escape!;;;;;;;;;;;;;x;
EVTOPT_DUELENGINE_53A;A coward through and through!;;;;;;;;;;;;;x;
#;;;;;;;;;;;;;;;
# DUEL TOOLTIPS TODO add character for colourful text here;;;;;;;;;;;;;;;
TOOLTIP_attack_stance;Improves attack: 1+ Att, but lowers defence: -1 Def.;;;;;;;;;;;;;x;
TOOLTIP_defence_stance;Lowers attack: -1 Att, but improves defence:+1 Def.;;;;;;;;;;;;;x;
#;;;;;;;;;;;;;;;
TOOLTIP_hysh_ds1;Burning Gaze - damages with: S=6, costs: 4 mp, may apply flare -1 Attk, -1 Def.;;;;;;;;;;;;;x;
TOOLTIP_hysh_ds2;Body of Light - improves defence: +2 Def, costs: 3 mp.;;;;;;;;;;;;;x;
TOOLTIP_hysh_ds3;Healing Energy - heals the character: +(1-3) hp, 4 mp .;;;;;;;;;;;;;x;
TOOLTIP_hysh_ds4;Radiant Weapon - character weapon becomes blessed: +2 Att against Chaos, 2 mp.;;;;;;;;;;;;;x;
TOOLTIP_ice_ds1;Shardstorm - throws ice shards at enemy: S=7, 3 mp.;;;;;;;;;;;;;x;
TOOLTIP_ice_ds2;Crystal Cloak - creates a mist of swirling ice around character: +1 Def, -1 Att/Def for enemy, costs 3 mp.;;;;;;;;;;;;;x;
TOOLTIP_ice_ds3;Ice Sheet - covers the terrain with slippery ice. Disturbs enemy -1 Att/Def, enemy cannot escape, 2 mp;;;;;;;;;;;;;x;
TOOLTIP_ice_ds4;Ice Maiden Kiss - damages S=8 and immobilizes the enemy for the next round 5 mp.;;;;;;;;;;;;;x;
TOOLTIP_necromancy_ds1;Drain Life - damages S=6 and heals caster +1 hp, 4 mp.;;;;;;;;;;;;;x;
TOOLTIP_necromancy_ds2;Hellish Vigour - heals character +1hp and improves defence +1 Def 3 mp.;;;;;;;;;;;;;x;
TOOLTIP_necromancy_ds3;Hand of Dust - damages S = Att, and weaken the enemy -1 Att/Def 2 mp.;;;;;;;;;;;;;x;
TOOLTIP_necromancy_ds4;Siphon Life - damages enemy S=6, heals +1hp or gives magic points +5mp, costs 4 mp.;;;;;;;;;;;;;x;
#;;;;;;;;;;;;;;;
TOOLTIP_magicpoints0;Your character has 0 magic points.;;;;;;;;;;;;;x;
TOOLTIP_magicpoints1;Your character has 1 magic point.;;;;;;;;;;;;;x;
TOOLTIP_magicpoints2;Your character has 2 magic points.;;;;;;;;;;;;;x;
TOOLTIP_magicpoints3;Your character has 3 magic points.;;;;;;;;;;;;;x;
TOOLTIP_magicpoints4;Your character has 4 magic points.;;;;;;;;;;;;;x;
TOOLTIP_magicpoints5;Your character has 5 magic points.;;;;;;;;;;;;;x;
TOOLTIP_magicpoints6;Your character has 6 magic points.;;;;;;;;;;;;;x;
TOOLTIP_magicpoints7;Your character has 7 magic points.;;;;;;;;;;;;;x;
TOOLTIP_magicpoints8;Your character has 8 magic points.;;;;;;;;;;;;;x;
TOOLTIP_magicpoints9;Your character has 9 magic points.;;;;;;;;;;;;;x;
TOOLTIP_magicpoints10;Your character has 10 magic points.;;;;;;;;;;;;;x;
TOOLTIP_magicpointsMAX;Your character more than 10 magic points.;;;;;;;;;;;;;x;
#;;;;;;;;;;;;;;;
TOOLTIP_duelhp0;Your character has 0 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhp1;Your character has 1 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhp2;Your character has 2 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhp3;Your character has 3 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhp4;Your character has 4 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhp5;Your character has 5 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhp6;Your character has 6 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhp7;Your character has 7 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhp8;Your character has 8 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhp9;Your character has 9 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhp10;Your character has 10 hp points.;;;;;;;;;;;;;x;
TOOLTIP_duelhpMAX;Your character has 11 hp points or more.;;;;;;;;;;;;;x;
#;;;;;;;;;;;;;;;
TOOLTIP_nodmg;Enemy did no damage.\n;;;;;;;;;;;;;x;
TOOLTIP_minordmg;Enemy did minor damage (1dmg).\n;;;;;;;;;;;;;x;
TOOLTIP_majordmg;Enemy did major damage (2 or more dmg).\n;;;;;;;;;;;;;x;
#;;;;;;;;;;;;;;;
TOOLTIP_enemy_magic_spell;Your enemy casted a spell.\n;;;;;;;;;;;;;x;
TOOLTIP_enemy_combat;Enemy engaged you in physical combat.\n;;;;;;;;;;;;;x;
TOOLTIP_enemy_magic_other;Enemy prepared themselves for magic combat.\n;;;;;;;;;;;;;x;
TOOLTIP_enemy_nothing;Your enemy did nothing.\n;;;;;;;;;;;;;x;
#;;;;;;;;;;;;;;;
# Character state report for duel;;;;;;;;;;;;;;;
#;;;;;;;;;;;;;;;
#;;;;;;;;;;;;;;;
#;;;;;;;;;;;;;;;
40XP;Gain 40 experience points;;;;;;;;;;;;;;;
25XP;Gain 25 experience points;;;;;;;;;;;;;;;
15XP;Gain 15 experience points;;;;;;;;;;;;;;;
Zweilunder;Zweilunder;;;;;;;;;;;;;;;
gorgon0desc;For decades you have built up your forces to be one of the most powerful in Anuire. They await your command.;;;;;;;;;;;;;;;
